ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
207916,L. Christensen,22,https://cdn.sofifa.org/48/18/players/207916.png,Denmark,https://cdn.sofifa.org/flags/13.png,68,77,Brøndby IF,https://cdn.sofifa.org/24/18/teams/269.png,€1.4M,€11K,1762
152621,J. Bjørdal,31,https://cdn.sofifa.org/48/18/players/152621.png,Norway,https://cdn.sofifa.org/flags/36.png,68,68,Rosenborg BK,https://cdn.sofifa.org/24/18/teams/298.png,€600K,€5K,1615
229677,F. Bambock,22,https://cdn.sofifa.org/48/18/players/229677.png,France,https://cdn.sofifa.org/flags/18.png,68,74,Sparta Rotterdam,https://cdn.sofifa.org/24/18/teams/100646.png,€1M,€6K,1703
234029,Jonaldo Santoso,25,https://cdn.sofifa.org/48/18/players/234029.png,Brazil,https://cdn.sofifa.org/flags/54.png,68,68,Avaí Futebol Clube,https://cdn.sofifa.org/24/18/teams/111976.png,€1M,€11K,1627
178221,M. Orozco,31,https://cdn.sofifa.org/48/18/players/178221.png,United States,https://cdn.sofifa.org/flags/95.png,68,68,Club Tijuana,https://cdn.sofifa.org/24/18/teams/111678.png,€575K,€12K,1742
158254,A. Brosque,33,https://cdn.sofifa.org/48/18/players/158254.png,Australia,https://cdn.sofifa.org/flags/195.png,68,68,Sydney FC,https://cdn.sofifa.org/24/18/teams/111400.png,€550K,€6K,1652
170286,S. Golbourne,29,https://cdn.sofifa.org/48/18/players/170286.png,England,https://cdn.sofifa.org/flags/14.png,68,68,Milton Keynes Dons,https://cdn.sofifa.org/24/18/teams/1798.png,€675K,€24K,1694
49966,P. Senderos,32,https://cdn.sofifa.org/48/18/players/49966.png,Switzerland,https://cdn.sofifa.org/flags/47.png,68,68,Houston Dynamo,https://cdn.sofifa.org/24/18/teams/698.png,€525K,€5K,1428
217647,J. Tanaka,29,https://cdn.sofifa.org/48/18/players/217647.png,Japan,https://cdn.sofifa.org/flags/163.png,68,68,Vissel Kobe,https://cdn.sofifa.org/24/18/teams/101146.png,€900K,€6K,1739
240943,B. Aouacheria,23,https://cdn.sofifa.org/48/18/players/240943.png,France,https://cdn.sofifa.org/flags/18.png,68,74,Moreirense FC,https://cdn.sofifa.org/24/18/teams/1900.png,€1.2M,€4K,1664
186415,S. Andrist,29,https://cdn.sofifa.org/48/18/players/186415.png,Switzerland,https://cdn.sofifa.org/flags/47.png,68,68,SV Wehen Wiesbaden,https://cdn.sofifa.org/24/18/teams/492.png,€875K,€1K,1749
192559,G. Nauber,25,https://cdn.sofifa.org/48/18/players/192559.png,Germany,https://cdn.sofifa.org/flags/21.png,68,72,MSV Duisburg,https://cdn.sofifa.org/24/18/teams/1825.png,€975K,€4K,1479
146992,Peña,33,https://cdn.sofifa.org/48/18/players/146992.png,Spain,https://cdn.sofifa.org/flags/45.png,68,68,Lorca Deportiva CF,https://cdn.sofifa.org/24/18/teams/2026.png,€350K,€5K,1752
231728,I. Hora,28,https://cdn.sofifa.org/48/18/players/231728.png,Romania,https://cdn.sofifa.org/flags/39.png,68,68,Akhisar Belediyespor,https://cdn.sofifa.org/24/18/teams/111340.png,€900K,€12K,1799
234032,Lluis López,20,https://cdn.sofifa.org/48/18/players/234032.png,Spain,https://cdn.sofifa.org/flags/45.png,68,78,RCD Espanyol,https://cdn.sofifa.org/24/18/teams/452.png,€1.3M,€11K,1521
198449,T. Mézague,27,https://cdn.sofifa.org/48/18/players/198449.png,France,https://cdn.sofifa.org/flags/18.png,68,69,Royal Excel Mouscron,https://cdn.sofifa.org/24/18/teams/111560.png,€850K,€7K,1471
201265,N. Helenius,26,https://cdn.sofifa.org/48/18/players/201265.png,Denmark,https://cdn.sofifa.org/flags/13.png,68,71,Odense Boldklub,https://cdn.sofifa.org/24/18/teams/272.png,€1.1M,€10K,1592
217649,S. Gonda,28,https://cdn.sofifa.org/48/18/players/217649.png,Japan,https://cdn.sofifa.org/flags/163.png,68,68,Sagan Tosu,https://cdn.sofifa.org/24/18/teams/113160.png,€625K,€3K,1163
160049,E. Riberos,33,https://cdn.sofifa.org/48/18/players/160049.png,Chile,https://cdn.sofifa.org/flags/55.png,68,68,Deportes Iquique,https://cdn.sofifa.org/24/18/teams/112531.png,€350K,€2K,1812
236593,C. Stengs,18,https://cdn.sofifa.org/48/18/players/236593.png,Netherlands,https://cdn.sofifa.org/flags/34.png,68,83,AZ Alkmaar,https://cdn.sofifa.org/24/18/teams/1906.png,€1.8M,€5K,1619
183601,P. Fabian,29,https://cdn.sofifa.org/48/18/players/183601.png,Germany,https://cdn.sofifa.org/flags/21.png,68,68,VfL Bochum,https://cdn.sofifa.org/24/18/teams/160.png,€700K,€11K,1323
196145,Y. Anchico,33,https://cdn.sofifa.org/48/18/players/196145.png,Colombia,https://cdn.sofifa.org/flags/56.png,68,68,Atlético Bucaramanga,https://cdn.sofifa.org/24/18/teams/112992.png,€525K,€1K,1935
223282,A. Dembélé,29,https://cdn.sofifa.org/48/18/players/223282.png,France,https://cdn.sofifa.org/flags/18.png,68,68,Chamois Niortais FC,https://cdn.sofifa.org/24/18/teams/1813.png,€850K,€5K,1887
188978,M. Pedersen,27,https://cdn.sofifa.org/48/18/players/188978.png,Denmark,https://cdn.sofifa.org/flags/13.png,68,69,SønderjyskE,https://cdn.sofifa.org/24/18/teams/1447.png,€850K,€8K,1663
201523,M. Deplagne,25,https://cdn.sofifa.org/48/18/players/201523.png,France,https://cdn.sofifa.org/flags/18.png,68,71,ES Troyes AC,https://cdn.sofifa.org/24/18/teams/294.png,€925K,€12K,1612
137267,R. Clark,34,https://cdn.sofifa.org/48/18/players/137267.png,United States,https://cdn.sofifa.org/flags/95.png,68,68,Houston Dynamo,https://cdn.sofifa.org/24/18/teams/698.png,€425K,€5K,1914
229171,K. Redondo,22,https://cdn.sofifa.org/48/18/players/229171.png,Germany,https://cdn.sofifa.org/flags/21.png,68,78,1. FC Union Berlin,https://cdn.sofifa.org/24/18/teams/1831.png,€1.4M,€18K,1723
239923,Inácio,21,https://cdn.sofifa.org/48/18/players/239923.png,Brazil,https://cdn.sofifa.org/flags/54.png,68,77,Portimonense SC,https://cdn.sofifa.org/24/18/teams/10031.png,€1.2M,€6K,1638
202548,L. Puyo,28,https://cdn.sofifa.org/48/18/players/202548.png,France,https://cdn.sofifa.org/flags/18.png,68,68,Angers SCO,https://cdn.sofifa.org/24/18/teams/1530.png,€900K,€16K,1843
203060,J. Vela,23,https://cdn.sofifa.org/48/18/players/203060.png,England,https://cdn.sofifa.org/flags/14.png,68,72,Bolton Wanderers,https://cdn.sofifa.org/24/18/teams/4.png,€1.1M,€18K,1819
205876,C. Diarra,25,https://cdn.sofifa.org/48/18/players/205876.png,Mali,https://cdn.sofifa.org/flags/126.png,68,73,Tours FC,https://cdn.sofifa.org/24/18/teams/110326.png,€1.2M,€5K,1738
219700,P. Lipski,23,https://cdn.sofifa.org/48/18/players/219700.png,Poland,https://cdn.sofifa.org/flags/37.png,68,77,Lechia Gdańsk,https://cdn.sofifa.org/24/18/teams/111091.png,€1.4M,€5K,1674
230196,Anselmo Meirás,33,https://cdn.sofifa.org/48/18/players/230196.png,Brazil,https://cdn.sofifa.org/flags/54.png,68,68,Clube Atlético Paranaense,https://cdn.sofifa.org/24/18/teams/1039.png,€350K,€9K,1644
197941,K. Igboananike,28,https://cdn.sofifa.org/48/18/players/197941.png,Nigeria,https://cdn.sofifa.org/flags/133.png,68,68,Örebro SK,https://cdn.sofifa.org/24/18/teams/705.png,€925K,€4K,1699
210743,Leandrinho,23,https://cdn.sofifa.org/48/18/players/210743.png,Brazil,https://cdn.sofifa.org/flags/54.png,68,73,Rio Ave FC,https://cdn.sofifa.org/24/18/teams/744.png,€1.2M,€5K,1763
239671,Tete Morente,20,https://cdn.sofifa.org/48/18/players/239671.png,Spain,https://cdn.sofifa.org/flags/45.png,68,82,Gimnàstic de Tarragona,https://cdn.sofifa.org/24/18/teams/15019.png,€2M,€6K,1743
187447,Shin Hyung Min,30,https://cdn.sofifa.org/48/18/players/187447.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,68,68,Jeonbuk Hyundai Motors,https://cdn.sofifa.org/24/18/teams/1477.png,€675K,€7K,1923
189751,M. Eramo,27,https://cdn.sofifa.org/48/18/players/189751.png,Italy,https://cdn.sofifa.org/flags/27.png,68,68,Virtus Entella,https://cdn.sofifa.org/24/18/teams/112495.png,€925K,€2K,1847
192823,A. Morleo,33,https://cdn.sofifa.org/48/18/players/192823.png,Italy,https://cdn.sofifa.org/flags/27.png,68,68,Bari,https://cdn.sofifa.org/24/18/teams/1848.png,€350K,€3K,1864
202040,E. Demir,27,https://cdn.sofifa.org/48/18/players/202040.png,Sweden,https://cdn.sofifa.org/flags/46.png,68,69,Waasland-Beveren,https://cdn.sofifa.org/24/18/teams/110913.png,€825K,€7K,1815
202808,N. Yennaris,24,https://cdn.sofifa.org/48/18/players/202808.png,England,https://cdn.sofifa.org/flags/14.png,68,74,Brentford,https://cdn.sofifa.org/24/18/teams/1925.png,€1.2M,€22K,1821
144440,J. Alvbåge,34,https://cdn.sofifa.org/48/18/players/144440.png,Sweden,https://cdn.sofifa.org/flags/46.png,68,68,Stabæk Fotball,https://cdn.sofifa.org/24/18/teams/917.png,€375K,€3K,1087
210488,P. van Ooijen,25,https://cdn.sofifa.org/48/18/players/210488.png,Netherlands,https://cdn.sofifa.org/flags/34.png,68,71,Heracles Almelo,https://cdn.sofifa.org/24/18/teams/100634.png,€1.1M,€7K,1820
215352,M. Luque,24,https://cdn.sofifa.org/48/18/players/215352.png,Argentina,https://cdn.sofifa.org/flags/52.png,68,74,San Martín de San Juan,https://cdn.sofifa.org/24/18/teams/111713.png,€1.2M,€6K,1683
230456,Claudiosa Paes,25,https://cdn.sofifa.org/48/18/players/230456.png,Brazil,https://cdn.sofifa.org/flags/54.png,68,68,São Paulo Futebol Clube,https://cdn.sofifa.org/24/18/teams/598.png,€800K,€14K,1817
202041,A. Yasin,26,https://cdn.sofifa.org/48/18/players/202041.png,Iraq,https://cdn.sofifa.org/flags/162.png,68,69,BK Häcken,https://cdn.sofifa.org/24/18/teams/711.png,€1.1M,€7K,1691
138297,A. Alvarez,32,https://cdn.sofifa.org/48/18/players/138297.png,El Salvador,https://cdn.sofifa.org/flags/76.png,68,68,Chicago Fire Soccer Club,https://cdn.sofifa.org/24/18/teams/693.png,€700K,€5K,1780
203833,N. Teixeira,26,https://cdn.sofifa.org/48/18/players/203833.png,Germany,https://cdn.sofifa.org/flags/21.png,68,69,DSC Arminia Bielefeld,https://cdn.sofifa.org/24/18/teams/159.png,€850K,€5K,1859
232761,G. Baah,25,https://cdn.sofifa.org/48/18/players/232761.png,Ghana,https://cdn.sofifa.org/flags/117.png,68,71,New York Red Bulls,https://cdn.sofifa.org/24/18/teams/689.png,€950K,€5K,1633
51513,D. Cowie,34,https://cdn.sofifa.org/48/18/players/51513.png,Scotland,https://cdn.sofifa.org/flags/42.png,68,68,Heart of Midlothian,https://cdn.sofifa.org/24/18/teams/80.png,€425K,€6K,1870
199738,Fran Vélez,26,https://cdn.sofifa.org/48/18/players/199738.png,Spain,https://cdn.sofifa.org/flags/45.png,68,71,Wisła Kraków,https://cdn.sofifa.org/24/18/teams/1873.png,€925K,€5K,1619
227898,B. Jović,26,https://cdn.sofifa.org/48/18/players/227898.png,Slovenia,https://cdn.sofifa.org/flags/44.png,68,71,Śląsk Wrocław,https://cdn.sofifa.org/24/18/teams/111092.png,€925K,€10K,1736
171578,Javi Flaño,32,https://cdn.sofifa.org/48/18/players/171578.png,Spain,https://cdn.sofifa.org/flags/45.png,68,68,CA Osasuna,https://cdn.sofifa.org/24/18/teams/479.png,€500K,€6K,1761
193850,M. Calderoni,28,https://cdn.sofifa.org/48/18/players/193850.png,Italy,https://cdn.sofifa.org/flags/27.png,68,68,Novara,https://cdn.sofifa.org/24/18/teams/112225.png,€700K,€3K,1759
198971,B. Kumordzi,32,https://cdn.sofifa.org/48/18/players/198971.png,Ghana,https://cdn.sofifa.org/flags/117.png,68,68,KV Kortrijk,https://cdn.sofifa.org/24/18/teams/100081.png,€525K,€9K,1823
233531,Y. Soteldo,20,https://cdn.sofifa.org/48/18/players/233531.png,Venezuela,https://cdn.sofifa.org/flags/61.png,68,79,,https://cdn.sofifa.org/flags/61.png,€0,€0,1609
193083,R. Draper,28,https://cdn.sofifa.org/48/18/players/193083.png,England,https://cdn.sofifa.org/flags/14.png,68,68,Ross County FC,https://cdn.sofifa.org/24/18/teams/631.png,€725K,€5K,1789
204092,J. Blaswich,26,https://cdn.sofifa.org/48/18/players/204092.png,Germany,https://cdn.sofifa.org/flags/21.png,68,72,Hansa Rostock,https://cdn.sofifa.org/24/18/teams/27.png,€800K,€14K,1170
228668,M. Taylor,27,https://cdn.sofifa.org/48/18/players/228668.png,England,https://cdn.sofifa.org/flags/14.png,68,69,Bristol City,https://cdn.sofifa.org/24/18/teams/1919.png,€1M,€27K,1723
229692,J. Huth,23,https://cdn.sofifa.org/48/18/players/229692.png,Germany,https://cdn.sofifa.org/flags/21.png,68,78,1. FSV Mainz 05,https://cdn.sofifa.org/24/18/teams/169.png,€1.1M,€10K,1197
182844,R. Grzyb,34,https://cdn.sofifa.org/48/18/players/182844.png,Poland,https://cdn.sofifa.org/flags/37.png,68,68,Jagiellonia Białystok,https://cdn.sofifa.org/24/18/teams/110745.png,€270K,€6K,1779
183356,T. Ayasse,30,https://cdn.sofifa.org/48/18/players/183356.png,France,https://cdn.sofifa.org/flags/18.png,68,68,Le Havre AC,https://cdn.sofifa.org/24/18/teams/1738.png,€675K,€5K,1813
190780,S. Johnson,28,https://cdn.sofifa.org/48/18/players/190780.png,United States,https://cdn.sofifa.org/flags/95.png,68,71,New York City Football Club,https://cdn.sofifa.org/24/18/teams/112828.png,€775K,€4K,1117
191548,C. Masuda,32,https://cdn.sofifa.org/48/18/players/191548.png,Japan,https://cdn.sofifa.org/flags/163.png,68,68,Shimizu S-Pulse,https://cdn.sofifa.org/24/18/teams/101149.png,€525K,€3K,1843
199741,C. Quaner,26,https://cdn.sofifa.org/48/18/players/199741.png,Germany,https://cdn.sofifa.org/flags/21.png,68,70,Huddersfield Town,https://cdn.sofifa.org/24/18/teams/1939.png,€1.1M,€28K,1594
202301,Kim Ho Nam,28,https://cdn.sofifa.org/48/18/players/202301.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,68,68,Sangju Sangmu FC,https://cdn.sofifa.org/24/18/teams/2055.png,€900K,€5K,1816
203069,R. Tunnicliffe,24,https://cdn.sofifa.org/48/18/players/203069.png,England,https://cdn.sofifa.org/flags/14.png,68,72,Millwall,https://cdn.sofifa.org/24/18/teams/97.png,€1.1M,€18K,1836
211005,Jang Hyeon Soo,25,https://cdn.sofifa.org/48/18/players/211005.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,68,71,F.C. Tokyo,https://cdn.sofifa.org/24/18/teams/101150.png,€950K,€6K,1452
219709,Saúl,22,https://cdn.sofifa.org/48/18/players/219709.png,Spain,https://cdn.sofifa.org/flags/45.png,68,77,RC Deportivo de La Coruña,https://cdn.sofifa.org/24/18/teams/242.png,€1.2M,€10K,1719
156221,C. Săpunaru,33,https://cdn.sofifa.org/48/18/players/156221.png,Romania,https://cdn.sofifa.org/flags/39.png,68,68,Kayserispor,https://cdn.sofifa.org/24/18/teams/101020.png,€350K,€8K,1950
230205,Nosberto Vila,33,https://cdn.sofifa.org/48/18/players/230205.png,Brazil,https://cdn.sofifa.org/flags/54.png,68,68,Avaí Futebol Clube,https://cdn.sofifa.org/24/18/teams/111976.png,€350K,€10K,1827
185149,J. Koprivec,28,https://cdn.sofifa.org/48/18/players/185149.png,Slovenia,https://cdn.sofifa.org/flags/44.png,68,68,,https://cdn.sofifa.org/flags/44.png,€0,€0,1104
206654,Pablo Marí,23,https://cdn.sofifa.org/48/18/players/206654.png,Spain,https://cdn.sofifa.org/flags/45.png,68,76,NAC Breda,https://cdn.sofifa.org/24/18/teams/1904.png,€1.1M,€5K,1457
208958,K. Sharahili,29,https://cdn.sofifa.org/48/18/players/208958.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,68,68,Al Faisaly,https://cdn.sofifa.org/24/18/teams/112389.png,€600K,€12K,1128
239934,D. Grishko,31,https://cdn.sofifa.org/48/18/players/239934.png,Ukraine,https://cdn.sofifa.org/flags/49.png,68,68,FC SKA-Energiya Khabarovsk,https://cdn.sofifa.org/24/18/teams/110101.png,€600K,€12K,1445
175934,K. Steppe,28,https://cdn.sofifa.org/48/18/players/175934.png,Belgium,https://cdn.sofifa.org/flags/7.png,68,69,Sint-Truidense VV,https://cdn.sofifa.org/24/18/teams/680.png,€725K,€6K,1195
211007,M. Coly,33,https://cdn.sofifa.org/48/18/players/211007.png,Senegal,https://cdn.sofifa.org/flags/136.png,68,68,Parma,https://cdn.sofifa.org/24/18/teams/50.png,€375K,€4K,1312
212287,A. Maxsø,23,https://cdn.sofifa.org/48/18/players/212287.png,Denmark,https://cdn.sofifa.org/flags/13.png,68,76,Osmanlıspor,https://cdn.sofifa.org/24/18/teams/112958.png,€1.1M,€9K,1592
223551,L. Gregory,28,https://cdn.sofifa.org/48/18/players/223551.png,England,https://cdn.sofifa.org/flags/14.png,68,68,Millwall,https://cdn.sofifa.org/24/18/teams/97.png,€925K,€24K,1686
183359,G. Deneuve,32,https://cdn.sofifa.org/48/18/players/183359.png,France,https://cdn.sofifa.org/flags/18.png,68,68,Bourg en Bresse Péronnas 01,https://cdn.sofifa.org/24/18/teams/110576.png,€525K,€3K,1109
190015,M. Cissokho,30,https://cdn.sofifa.org/48/18/players/190015.png,Senegal,https://cdn.sofifa.org/flags/136.png,68,68,US Orléans Loiret Football,https://cdn.sofifa.org/24/18/teams/112276.png,€850K,€4K,1667
203841,N. Pope,25,https://cdn.sofifa.org/48/18/players/203841.png,England,https://cdn.sofifa.org/flags/14.png,68,74,Burnley,https://cdn.sofifa.org/24/18/teams/1796.png,€875K,€20K,1087
210241,D. Buballa,27,https://cdn.sofifa.org/48/18/players/210241.png,Germany,https://cdn.sofifa.org/flags/21.png,68,69,FC St. Pauli,https://cdn.sofifa.org/24/18/teams/110329.png,€825K,€10K,1727
211009,D. Lenihan,23,https://cdn.sofifa.org/48/18/players/211009.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,68,76,Blackburn Rovers,https://cdn.sofifa.org/24/18/teams/3.png,€1.1M,€7K,1695
222273,Jiang Zhipeng,28,https://cdn.sofifa.org/48/18/players/222273.png,China PR,https://cdn.sofifa.org/flags/155.png,68,68,,https://cdn.sofifa.org/flags/155.png,€0,€0,1861
204354,J. Alnwick,24,https://cdn.sofifa.org/48/18/players/204354.png,England,https://cdn.sofifa.org/flags/14.png,68,76,Rangers,https://cdn.sofifa.org/24/18/teams/86.png,€975K,€18K,1263
227394,C. González,24,https://cdn.sofifa.org/48/18/players/227394.png,Paraguay,https://cdn.sofifa.org/flags/58.png,68,73,Necaxa,https://cdn.sofifa.org/24/18/teams/101121.png,€1.2M,€8K,1607
170818,S. Davies,29,https://cdn.sofifa.org/48/18/players/170818.png,England,https://cdn.sofifa.org/flags/14.png,68,68,Rochdale,https://cdn.sofifa.org/24/18/teams/1955.png,€900K,€6K,1845
190530,T. Fontaine,26,https://cdn.sofifa.org/48/18/players/190530.png,France,https://cdn.sofifa.org/flags/18.png,68,69,Clermont Foot 63,https://cdn.sofifa.org/24/18/teams/1815.png,€875K,€4K,1483
193346,G. Hupperts,25,https://cdn.sofifa.org/48/18/players/193346.png,Netherlands,https://cdn.sofifa.org/flags/34.png,68,70,Sporting Lokeren,https://cdn.sofifa.org/24/18/teams/2007.png,€1.1M,€9K,1749
206147,M. Antonsson,26,https://cdn.sofifa.org/48/18/players/206147.png,Sweden,https://cdn.sofifa.org/flags/46.png,68,71,Blackburn Rovers,https://cdn.sofifa.org/24/18/teams/3.png,€1.1M,€22K,1630
212035,J. Bela,24,https://cdn.sofifa.org/48/18/players/212035.png,France,https://cdn.sofifa.org/flags/18.png,68,73,Albacete Balompié,https://cdn.sofifa.org/24/18/teams/1854.png,€1.2M,€5K,1659
221251,G. Ariyibi,22,https://cdn.sofifa.org/48/18/players/221251.png,United States,https://cdn.sofifa.org/flags/95.png,68,75,Milton Keynes Dons,https://cdn.sofifa.org/24/18/teams/1798.png,€1.3M,€15K,1604
234051,A. Afif,20,https://cdn.sofifa.org/48/18/players/234051.png,Qatar,https://cdn.sofifa.org/flags/182.png,68,77,KAS Eupen,https://cdn.sofifa.org/24/18/teams/2013.png,€1.4M,€14K,1652
209988,L. Ayçiçek,23,https://cdn.sofifa.org/48/18/players/209988.png,Germany,https://cdn.sofifa.org/flags/21.png,68,75,SpVgg Greuther Fürth,https://cdn.sofifa.org/24/18/teams/165.png,€1.3M,€7K,1750
232004,J. Moya,24,https://cdn.sofifa.org/48/18/players/232004.png,Colombia,https://cdn.sofifa.org/flags/56.png,68,73,Independiente Santa Fe,https://cdn.sofifa.org/24/18/teams/101104.png,€1M,€3K,1397
232516,F. Silva,26,https://cdn.sofifa.org/48/18/players/232516.png,Argentina,https://cdn.sofifa.org/flags/52.png,68,69,Colon de Santa Fe,https://cdn.sofifa.org/24/18/teams/110406.png,€1.1M,€9K,1755
191556,Y. Endo,29,https://cdn.sofifa.org/48/18/players/191556.png,Japan,https://cdn.sofifa.org/flags/163.png,68,68,Kashima Antlers,https://cdn.sofifa.org/24/18/teams/101147.png,€875K,€8K,1794
223045,U. Çiftçi,25,https://cdn.sofifa.org/48/18/players/223045.png,Turkey,https://cdn.sofifa.org/flags/48.png,68,71,Gençlerbirliği SK,https://cdn.sofifa.org/24/18/teams/101025.png,€925K,€10K,1763
209990,R. Strebinger,24,https://cdn.sofifa.org/48/18/players/209990.png,Austria,https://cdn.sofifa.org/flags/4.png,68,72,SK Rapid Wien,https://cdn.sofifa.org/24/18/teams/254.png,€825K,€8K,1026
212806,D. Brown,26,https://cdn.sofifa.org/48/18/players/212806.png,Jamaica,https://cdn.sofifa.org/flags/82.png,68,71,D.C. United,https://cdn.sofifa.org/24/18/teams/688.png,€1.1M,€6K,1661
225606,N. Citro,28,https://cdn.sofifa.org/48/18/players/225606.png,Italy,https://cdn.sofifa.org/flags/27.png,68,68,Frosinone,https://cdn.sofifa.org/24/18/teams/111657.png,€925K,€4K,1641
226630,Ença Fati,23,https://cdn.sofifa.org/48/18/players/226630.png,Guinea Bissau,https://cdn.sofifa.org/flags/119.png,68,72,Moreirense FC,https://cdn.sofifa.org/24/18/teams/1900.png,€1.2M,€4K,1586
234566,I. Markelov,29,https://cdn.sofifa.org/48/18/players/234566.png,Russia,https://cdn.sofifa.org/flags/40.png,68,68,FC Anzhi Makhachkala,https://cdn.sofifa.org/24/18/teams/100766.png,€875K,€14K,1714
234822,A. Mobara,23,https://cdn.sofifa.org/48/18/players/234822.png,South Africa,https://cdn.sofifa.org/flags/140.png,68,75,Orlando Pirates,https://cdn.sofifa.org/24/18/teams/110930.png,€1.1M,€1K,1808
193350,B. Başdaş,27,https://cdn.sofifa.org/48/18/players/193350.png,Turkey,https://cdn.sofifa.org/flags/48.png,68,68,Kardemir Karabükspor,https://cdn.sofifa.org/24/18/teams/112122.png,€750K,€8K,1486
159047,G. N'Gosso,32,https://cdn.sofifa.org/48/18/players/159047.png,Cameroon,https://cdn.sofifa.org/flags/103.png,68,68,Amiens SC Football,https://cdn.sofifa.org/24/18/teams/1816.png,€525K,€11K,1602
211272,C. Corvalán,28,https://cdn.sofifa.org/48/18/players/211272.png,Argentina,https://cdn.sofifa.org/flags/52.png,68,68,Arsenal de Sarandí,https://cdn.sofifa.org/24/18/teams/110394.png,€700K,€7K,1748
214600,F. Nájera,33,https://cdn.sofifa.org/48/18/players/214600.png,Colombia,https://cdn.sofifa.org/flags/56.png,68,68,La Equidad,https://cdn.sofifa.org/24/18/teams/112523.png,€375K,€4K,1457
188232,A. Yoda,28,https://cdn.sofifa.org/48/18/players/188232.png,France,https://cdn.sofifa.org/flags/18.png,68,68,Getafe CF,https://cdn.sofifa.org/24/18/teams/1860.png,€900K,€14K,1758
190792,P. Mandanda,27,https://cdn.sofifa.org/48/18/players/190792.png,DR Congo,https://cdn.sofifa.org/flags/110.png,68,69,Sporting Charleroi,https://cdn.sofifa.org/24/18/teams/670.png,€700K,€7K,1090
192840,M. Đurić,27,https://cdn.sofifa.org/48/18/players/192840.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,68,69,Bristol City,https://cdn.sofifa.org/24/18/teams/1919.png,€1M,€27K,1562
213577,Puertas,25,https://cdn.sofifa.org/48/18/players/213577.png,Spain,https://cdn.sofifa.org/flags/45.png,68,71,Granada CF,https://cdn.sofifa.org/24/18/teams/110832.png,€1.1M,€6K,1708
230473,Hedson Porfírio,29,https://cdn.sofifa.org/48/18/players/230473.png,Brazil,https://cdn.sofifa.org/flags/54.png,68,68,Botafogo de Futebol e Regatas,https://cdn.sofifa.org/24/18/teams/517.png,€875K,€12K,1654
193097,S. Salger,27,https://cdn.sofifa.org/48/18/players/193097.png,Germany,https://cdn.sofifa.org/flags/21.png,68,69,DSC Arminia Bielefeld,https://cdn.sofifa.org/24/18/teams/159.png,€850K,€5K,1724
216138,M. Arini,30,https://cdn.sofifa.org/48/18/players/216138.png,Italy,https://cdn.sofifa.org/flags/27.png,68,68,Cremonese,https://cdn.sofifa.org/24/18/teams/111434.png,€825K,€3K,1774
219466,B. Meling,22,https://cdn.sofifa.org/48/18/players/219466.png,Norway,https://cdn.sofifa.org/flags/36.png,68,74,Rosenborg BK,https://cdn.sofifa.org/24/18/teams/298.png,€1M,€4K,1734
228170,A. Mbengue,25,https://cdn.sofifa.org/48/18/players/228170.png,Senegal,https://cdn.sofifa.org/flags/136.png,68,72,Terek Grozny,https://cdn.sofifa.org/24/18/teams/110109.png,€1.2M,€20K,1601
163402,A. Coda,32,https://cdn.sofifa.org/48/18/players/163402.png,Italy,https://cdn.sofifa.org/flags/27.png,68,68,Pescara,https://cdn.sofifa.org/24/18/teams/200.png,€525K,€3K,1422
238666,A. Nandzik,24,https://cdn.sofifa.org/48/18/players/238666.png,Germany,https://cdn.sofifa.org/flags/21.png,68,73, SSV Jahn Regensburg,https://cdn.sofifa.org/24/18/teams/543.png,€1M,€6K,1658
240458,Ander Guevara,19,https://cdn.sofifa.org/48/18/players/240458.png,Spain,https://cdn.sofifa.org/flags/45.png,68,75,Real Sociedad,https://cdn.sofifa.org/24/18/teams/457.png,€1.2M,€9K,1724
204363,S. Kehli,26,https://cdn.sofifa.org/48/18/players/204363.png,France,https://cdn.sofifa.org/flags/18.png,68,70,Sporting Lokeren,https://cdn.sofifa.org/24/18/teams/2007.png,€1.1M,€9K,1581
216139,L. Bittante,23,https://cdn.sofifa.org/48/18/players/216139.png,Italy,https://cdn.sofifa.org/flags/27.png,68,74,Carpi,https://cdn.sofifa.org/24/18/teams/112409.png,€1M,€2K,1723
205644,C. Chiricò,25,https://cdn.sofifa.org/48/18/players/205644.png,Italy,https://cdn.sofifa.org/flags/27.png,68,70,Foggia,https://cdn.sofifa.org/24/18/teams/110911.png,€1.1M,€3K,1613
209484,H. Sacko,23,https://cdn.sofifa.org/48/18/players/209484.png,France,https://cdn.sofifa.org/flags/18.png,68,75,Leeds United,https://cdn.sofifa.org/24/18/teams/8.png,€1.3M,€18K,1673
155980,D. Bičík,36,https://cdn.sofifa.org/48/18/players/155980.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,68,68,Sparta Praha,https://cdn.sofifa.org/24/18/teams/267.png,€120K,€1K,942
